ID,Recency,Frequency,Monetary,LastAmount,FirstGiftDate,LastGiftDate,R_score,F_score,M_score,RFM_Score,RFM_Segment
40665,8044,2,200.0,100.0,2000-06-16,2003-08-04,1,2,2,5,At Risk / Lapsed
40666,774,1,250.0,250.0,2023-06-30,2023-06-30,5,1,2,8,Regular
40669,6830,1,50.0,50.0,2006-11-30,2006-11-30,2,1,1,4,At Risk / Lapsed
40672,8765,1,250.0,250.0,2001-08-13,2001-08-13,1,1,2,4,At Risk / Lapsed
40694,8086,5,2150.0,250.0,2000-06-16,2003-06-23,1,4,5,10,Regular
40698,7939,11,1000.0,50.0,2000-06-16,2003-11-17,1,5,4,10,Regular
40703,7349,4,1200.0,100.0,2000-11-16,2005-06-29,1,4,4,9,Regular
40706,2625,13,12705.0,200.0,2013-03-13,2018-06-05,3,5,5,13,Regular
40727,8820,2,150.0,50.0,2000-01-31,2001-06-19,1,2,2,5,At Risk / Lapsed
40730,2724,2,210.0,60.0,2013-06-30,2018-02-26,3,2,2,7,Regular
40733,7113,6,2700.0,200.0,2001-06-27,2006-02-20,2,4,5,11,Regular
40745,5873,6,700.0,300.0,2000-01-31,2009-07-14,2,4,4,10,Regular
40749,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
40756,6256,1,15.0,15.0,2008-06-26,2008-06-26,2,1,1,4,At Risk / Lapsed
40757,6256,24,2395.0,20.0,2000-01-31,2008-06-26,2,5,5,12,Regular
40759,6256,1,15.0,15.0,2008-06-26,2008-06-26,2,1,1,4,At Risk / Lapsed
40763,7195,2,100.0,50.0,2002-06-28,2005-11-30,2,2,1,5,At Risk / Lapsed
40767,8330,1,100.0,100.0,2002-10-22,2002-10-22,1,1,1,3,At Risk / Lapsed
40770,8082,4,1500.0,500.0,2000-07-03,2003-06-27,1,4,4,9,Regular
40790,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
40794,7944,5,500.0,100.0,2000-01-31,2003-11-12,1,4,3,8,Regular
40810,9024,1,500.0,500.0,2000-11-27,2000-11-27,1,1,3,5,Regular
40832,6830,1,50.0,50.0,2006-11-30,2006-11-30,2,1,1,4,At Risk / Lapsed
40869,6830,3,350.0,100.0,2005-07-13,2006-11-30,2,3,3,8,Regular
40897,1517,3,500.0,100.0,2016-10-18,2021-06-17,4,3,3,10,Loyal
40898,6971,4,400.0,100.0,2003-06-11,2006-07-12,2,4,3,9,Regular
40905,8330,3,600.0,100.0,2000-01-31,2002-10-22,1,3,3,7,Regular
40909,6620,1,25.0,25.0,2007-06-28,2007-06-28,2,1,1,4,At Risk / Lapsed
40910,6620,1,25.0,25.0,2007-06-28,2007-06-28,2,1,1,4,At Risk / Lapsed
40924,1517,1,10000.0,10000.0,2021-06-17,2021-06-17,4,1,5,10,High Potential
40934,6490,4,210.0,60.0,2001-06-21,2007-11-05,2,4,2,8,Regular
40949,6950,1,250.0,250.0,2006-08-02,2006-08-02,2,1,2,5,At Risk / Lapsed
40950,6830,1,50.0,50.0,2006-11-30,2006-11-30,2,1,1,4,At Risk / Lapsed
40953,6983,8,700.0,150.0,2000-06-09,2006-06-30,2,5,4,11,Regular
40963,1517,1,100.0,100.0,2021-06-17,2021-06-17,4,1,1,6,Regular
40985,7266,4,350.0,100.0,2000-01-31,2005-09-20,2,4,3,9,Regular
40989,8454,3,300.0,100.0,2000-06-09,2002-06-20,1,3,3,7,Regular
40993,8012,1,100.0,100.0,2003-09-05,2003-09-05,1,1,1,3,At Risk / Lapsed
40995,412,1,50.0,50.0,2024-06-26,2024-06-26,5,1,1,7,Regular
41024,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
41035,5230,5,550.0,200.0,2008-06-17,2011-04-18,2,4,3,9,Regular
41040,8821,2,200.0,100.0,2000-01-31,2001-06-18,1,2,2,5,At Risk / Lapsed
41043,5527,3,650.0,200.0,2007-06-28,2010-06-25,2,3,4,9,Regular
41050,1498,1,15000.0,15000.0,2021-07-06,2021-07-06,4,1,5,10,High Potential
41055,4432,1,150.0,150.0,2013-06-24,2013-06-24,3,1,2,6,Regular
41070,8315,1,150.0,150.0,2002-11-06,2002-11-06,1,1,2,4,At Risk / Lapsed
41071,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
41074,2166,7,1150.0,200.0,2000-01-31,2019-09-07,4,4,4,12,Champion
41075,1666,1,1000.0,1000.0,2021-01-19,2021-01-19,4,1,4,9,High Potential
41077,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
41097,7294,1,200.0,200.0,2005-08-23,2005-08-23,2,1,2,5,At Risk / Lapsed
41117,5765,4,500.0,50.0,2005-08-15,2009-10-30,2,4,3,9,Regular
41119,3969,6,1200.0,200.0,2013-03-13,2014-09-30,3,4,4,11,Regular
41158,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
41161,5390,1,100.0,100.0,2010-11-09,2010-11-09,2,1,1,4,At Risk / Lapsed
41170,1517,2,300.0,100.0,2017-08-29,2021-06-17,4,2,3,9,Regular
41173,7225,1,50.0,50.0,2005-10-31,2005-10-31,2,1,1,4,At Risk / Lapsed
41208,7349,2,200.0,50.0,2001-08-21,2005-06-29,1,2,2,5,At Risk / Lapsed
41224,1517,2,150.0,100.0,2005-11-30,2021-06-17,4,2,2,8,Regular
41225,6115,5,250.0,50.0,2001-06-21,2008-11-14,2,4,2,8,Regular
41233,7974,3,250.0,50.0,2000-06-02,2003-10-13,1,3,2,6,Regular
41239,2612,16,1550.0,100.0,2002-06-28,2018-06-18,3,5,4,12,Regular
41264,5513,8,850.0,100.0,2004-10-15,2010-07-09,2,5,4,11,Regular
41267,5970,16,12500.0,1000.0,2002-06-19,2009-04-08,2,5,5,12,Regular
41291,6801,1,100.0,100.0,2006-12-29,2006-12-29,2,1,1,4,At Risk / Lapsed
41339,6490,1,100.0,100.0,2007-11-05,2007-11-05,2,1,1,4,At Risk / Lapsed
41342,8275,1,100.0,100.0,2002-12-16,2002-12-16,1,1,1,3,At Risk / Lapsed
41343,4442,1,200.0,200.0,2013-06-14,2013-06-14,3,1,2,6,Regular
41372,1517,6,3270.0,250.0,2013-04-16,2021-06-17,4,4,5,13,Champion
41375,3977,1,500.0,500.0,2014-09-22,2014-09-22,3,1,3,7,Regular
41388,8447,2,40.0,10.0,2000-06-16,2002-06-27,1,2,1,4,At Risk / Lapsed
41391,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
41405,5970,12,2000.0,100.0,2000-11-20,2009-04-08,2,5,5,12,Regular
41444,4061,15,1400.0,100.0,2002-06-24,2014-06-30,3,5,4,12,Regular
41458,5024,8,1000.0,200.0,2005-07-13,2011-11-10,2,5,4,11,Regular
41466,7939,1,50.0,50.0,2003-11-17,2003-11-17,1,1,1,3,At Risk / Lapsed
41472,8827,2,150.0,50.0,2000-06-16,2001-06-12,1,2,2,5,At Risk / Lapsed
41485,6255,5,500.0,100.0,2003-07-10,2008-06-27,2,4,3,9,Regular
41501,7329,1,100.0,100.0,2005-07-19,2005-07-19,2,1,1,4,At Risk / Lapsed
41518,783,16,10250.0,250.0,2000-06-22,2023-06-21,5,5,5,15,Champion
41568,3696,1,250.0,250.0,2015-06-30,2015-06-30,3,1,2,6,Regular
41599,3634,6,2350.0,100.0,2008-06-27,2015-08-31,3,4,5,12,Regular
41603,4669,5,1000.0,200.0,2008-06-27,2012-10-30,2,4,4,10,Regular
41610,3623,4,450.0,200.0,2005-06-22,2015-09-11,3,4,3,10,Regular
41617,8301,2,300.0,100.0,2002-11-06,2002-11-20,1,2,3,6,Regular
41620,1873,14,4050.0,300.0,2004-10-22,2020-06-26,4,5,5,14,Champion
41621,7578,1,100.0,100.0,2004-11-12,2004-11-12,1,1,1,3,At Risk / Lapsed
41623,49,25,3435.0,250.0,2001-06-19,2025-06-24,5,5,5,15,Champion
41629,418,4,60000.0,20000.0,2015-06-30,2024-06-20,5,4,5,14,Champion
41630,1148,14,8688.0,500.0,2009-06-24,2022-06-21,4,5,5,14,Champion
41647,5370,1,250.0,250.0,2010-11-29,2010-11-29,2,1,2,5,At Risk / Lapsed
41648,7578,1,100.0,100.0,2004-11-12,2004-11-12,1,1,1,3,At Risk / Lapsed
41651,4290,3,600.0,200.0,2013-03-13,2013-11-13,3,3,3,9,Regular
41661,4064,4,800.0,200.0,2013-03-13,2014-06-27,3,4,4,11,Regular
41665,7953,4,1500.0,500.0,2001-06-15,2003-11-03,1,4,4,9,Regular
41669,9195,1,50.0,50.0,2000-06-09,2000-06-09,1,1,1,3,At Risk / Lapsed
41676,8765,1,100.0,100.0,2001-08-13,2001-08-13,1,1,1,3,At Risk / Lapsed
41681,8275,2,150.0,100.0,2002-06-20,2002-12-16,1,2,2,5,At Risk / Lapsed
41691,4426,2,400.0,200.0,2013-06-30,2013-06-30,3,2,3,8,Regular
41705,6819,2,150.0,100.0,2004-07-29,2006-12-11,2,2,2,6,At Risk / Lapsed
41716,8411,2,500.0,250.0,2001-07-20,2002-08-02,1,2,3,6,Regular
41764,5024,8,775.0,150.0,2000-06-09,2011-11-10,2,5,4,11,Regular
41775,3697,7,750.0,100.0,2009-06-29,2015-06-29,3,4,4,11,Regular
41785,9188,1,100.0,100.0,2000-06-16,2000-06-16,1,1,1,3,At Risk / Lapsed
41811,5754,5,350.0,50.0,2002-06-28,2009-11-10,2,4,3,9,Regular
41818,6880,1,250.0,250.0,2006-10-11,2006-10-11,2,1,2,5,At Risk / Lapsed
41863,5349,7,4000.0,500.0,2001-06-29,2010-12-20,2,4,5,11,Regular
41882,771,10,1325.0,150.0,2002-06-24,2023-07-03,5,5,4,14,Champion
41887,587,1,100.0,100.0,2024-01-03,2024-01-03,5,1,1,7,Regular
41889,8658,1,50.0,50.0,2001-11-28,2001-11-28,1,1,1,3,At Risk / Lapsed
41941,8674,2,100.0,50.0,2001-08-31,2001-11-12,1,2,1,4,At Risk / Lapsed
41952,4290,3,600.0,200.0,2013-03-13,2013-11-13,3,3,3,9,Regular
41960,5348,3,600.0,100.0,2007-07-26,2010-12-21,2,3,3,8,Regular
41963,8807,1,100.0,100.0,2001-07-02,2001-07-02,1,1,1,3,At Risk / Lapsed
41986,8658,2,100.0,50.0,2000-07-10,2001-11-28,1,2,1,4,At Risk / Lapsed
41992,49,11,1750.0,250.0,2010-06-22,2025-06-24,5,5,5,15,Champion
42000,4369,1,5000.0,5000.0,2013-08-26,2013-08-26,3,1,5,9,Regular
42025,8288,1,50.0,50.0,2002-12-03,2002-12-03,1,1,1,3,At Risk / Lapsed
42036,6592,1,10000.0,10000.0,2007-07-26,2007-07-26,2,1,5,8,Regular
42056,2591,1,500.0,500.0,2018-07-09,2018-07-09,3,1,3,7,Regular
42125,7113,6,850.0,200.0,2001-06-27,2006-02-20,2,4,4,10,Regular
42134,8453,2,350.0,250.0,2001-07-11,2002-06-21,1,2,3,6,Regular
42140,7349,2,1250.0,1000.0,2003-06-17,2005-06-29,1,2,4,7,Regular
42147,6091,4,900.0,150.0,2003-06-24,2008-12-08,2,4,4,10,Regular
42174,8079,2,500.0,250.0,2002-06-19,2003-06-30,1,2,3,6,Regular
42208,1517,4,600.0,100.0,2016-02-25,2021-06-17,4,4,3,11,Loyal
42224,4426,2,600.0,100.0,2012-11-27,2013-06-30,3,2,3,8,Regular
42237,4655,1,50.0,50.0,2012-11-13,2012-11-13,2,1,1,4,At Risk / Lapsed
42252,7195,1,100.0,100.0,2005-11-30,2005-11-30,2,1,1,4,At Risk / Lapsed
42259,5170,3,1500.0,500.0,2008-06-19,2011-06-17,2,3,4,9,Regular
42263,7335,7,500.0,50.0,2001-06-27,2005-07-13,2,4,3,9,Regular
42266,7957,2,100.0,50.0,2003-06-23,2003-10-30,1,2,1,4,At Risk / Lapsed
42272,8092,3,400.0,50.0,2002-06-28,2003-06-17,1,3,3,7,Regular
42281,4655,3,300.0,100.0,2008-06-26,2012-11-13,2,3,3,8,Regular
42282,4417,1,150.0,150.0,2013-07-09,2013-07-09,3,1,2,6,Regular
42294,4998,2,180.0,150.0,2001-07-03,2011-12-06,2,2,2,6,At Risk / Lapsed
42302,4775,1,350.0,350.0,2012-07-16,2012-07-16,2,1,3,6,Regular
42311,6462,1,100.0,100.0,2007-12-03,2007-12-03,2,1,1,4,At Risk / Lapsed
42314,1518,3,10000.0,5000.0,2018-08-03,2021-06-16,4,3,5,12,Loyal
42322,7348,1,200.0,200.0,2005-06-30,2005-06-30,1,1,2,4,At Risk / Lapsed
42342,7113,1,50.0,50.0,2006-02-20,2006-02-20,2,1,1,4,At Risk / Lapsed
42346,4430,1,500.0,500.0,2013-06-26,2013-06-26,3,1,3,7,Regular
42398,5522,5,1650.0,100.0,2005-06-29,2010-06-30,2,4,4,10,Regular
42399,6124,2,400.0,200.0,2006-11-30,2008-11-05,2,2,3,7,Regular
42400,4796,1,100.0,100.0,2012-06-25,2012-06-25,2,1,1,4,At Risk / Lapsed
42413,4660,2,400.0,200.0,2011-07-19,2012-11-08,2,2,3,7,Regular
42415,6831,1,100.0,100.0,2006-11-29,2006-11-29,2,1,1,4,At Risk / Lapsed
42423,4866,6,1200.0,200.0,2008-06-19,2012-04-16,2,4,4,10,Regular
42450,8093,3,30.0,10.0,2001-07-18,2003-06-16,1,3,1,5,Regular
42467,7349,5,230.0,50.0,2001-06-19,2005-06-29,1,4,2,7,Regular
42471,1517,4,500.0,250.0,2005-06-22,2021-06-17,4,4,3,11,Loyal
42472,7949,1,50.0,50.0,2003-11-07,2003-11-07,1,1,1,3,At Risk / Lapsed
42475,7585,4,500.0,50.0,2001-07-03,2004-11-05,1,4,3,8,Regular
42487,3282,6,1200.0,200.0,2013-03-13,2016-08-17,3,4,4,11,Regular
42491,4442,1,200.0,200.0,2013-06-14,2013-06-14,3,1,2,6,Regular
42511,2269,15,2170.0,100.0,2001-06-21,2019-05-27,4,5,5,14,Champion
42515,8205,2,55.0,25.0,2001-06-18,2003-02-24,1,2,1,4,At Risk / Lapsed
42540,8810,1,50.0,50.0,2001-06-29,2001-06-29,1,1,1,3,At Risk / Lapsed
42557,2615,1,500.0,500.0,2018-06-15,2018-06-15,3,1,3,7,Regular
42561,9135,1,200.0,200.0,2000-08-08,2000-08-08,1,1,2,4,At Risk / Lapsed
42569,6081,1,250.0,250.0,2008-12-18,2008-12-18,2,1,2,5,At Risk / Lapsed
42573,4442,1,200.0,200.0,2013-06-14,2013-06-14,3,1,2,6,Regular
42589,9108,1,500.0,500.0,2000-09-04,2000-09-04,1,1,3,5,Regular
42591,7585,2,100.0,50.0,2001-06-22,2004-11-05,1,2,1,4,At Risk / Lapsed
42598,4535,1,200.0,200.0,2013-03-13,2013-03-13,2,1,2,5,At Risk / Lapsed
42616,6958,1,100.0,100.0,2006-07-25,2006-07-25,2,1,1,4,At Risk / Lapsed
42624,7713,2,600.0,300.0,2003-06-05,2004-06-30,1,2,3,6,Regular
42627,4157,3,1000.0,600.0,2013-03-13,2014-03-26,3,3,4,10,Regular
42628,1509,2,200.0,100.0,2018-06-22,2021-06-25,4,2,2,8,Regular
42633,8035,4,400.0,100.0,2001-06-18,2003-08-13,1,4,3,8,Regular
42640,2997,3,460.0,60.0,2015-06-30,2017-05-29,3,3,3,9,Regular
42648,8812,1,100.0,100.0,2001-06-27,2001-06-27,1,1,1,3,At Risk / Lapsed
42650,7348,1,1395.0,1395.0,2005-06-30,2005-06-30,1,1,4,6,Regular
42652,3351,7,1400.0,200.0,2014-03-26,2016-06-09,3,4,4,11,Regular
42681,7225,1,50.0,50.0,2005-10-31,2005-10-31,2,1,1,4,At Risk / Lapsed
42691,3612,7,1400.0,200.0,2013-03-13,2015-09-22,3,4,4,11,Regular
42693,522,1,200.0,200.0,2024-03-08,2024-03-08,5,1,2,8,Regular
42751,6490,1,100.0,100.0,2007-11-05,2007-11-05,2,1,1,4,At Risk / Lapsed
42756,6993,2,3000.0,500.0,2004-10-12,2006-06-20,2,2,5,9,Regular
42788,6124,1,50.0,50.0,2008-11-05,2008-11-05,2,1,1,4,At Risk / Lapsed
42798,5348,1,200.0,200.0,2010-12-21,2010-12-21,2,1,2,5,At Risk / Lapsed
42815,3766,1,200.0,200.0,2015-04-21,2015-04-21,3,1,2,6,Regular
42818,3969,1,200.0,200.0,2014-09-30,2014-09-30,3,1,2,6,Regular
42831,8637,1,100.0,100.0,2001-12-19,2001-12-19,1,1,1,3,At Risk / Lapsed
42833,1512,1,50.0,50.0,2021-06-22,2021-06-22,4,1,1,6,Regular
42834,1517,2,700.0,500.0,2016-02-26,2021-06-17,4,2,4,10,High Potential
42842,6385,1,100.0,100.0,2008-02-18,2008-02-18,2,1,1,4,At Risk / Lapsed
42848,5530,3,450.0,100.0,2004-06-25,2010-06-22,2,3,3,8,Regular
42875,7348,4,900.0,200.0,2002-07-26,2005-06-30,1,4,4,9,Regular
42915,3239,4,800.0,200.0,2013-06-14,2016-09-29,3,4,4,11,Regular
42928,6990,3,250.0,50.0,2003-08-27,2006-06-23,2,3,2,7,Regular
42967,4157,3,600.0,200.0,2013-06-14,2014-03-26,3,3,3,9,Regular
43011,5157,3,1200.0,1000.0,2008-02-18,2011-06-30,2,3,4,9,Regular
43012,3623,4,800.0,200.0,2014-06-12,2015-09-11,3,4,4,11,Regular
43014,7113,1,50.0,50.0,2006-02-20,2006-02-20,2,1,1,4,At Risk / Lapsed
43057,6480,1,150.0,150.0,2007-11-15,2007-11-15,2,1,2,5,At Risk / Lapsed
43067,999,2,200.0,100.0,2021-06-17,2022-11-17,5,2,2,9,Regular
43076,3969,5,1000.0,200.0,2013-03-13,2014-09-30,3,4,4,11,Regular
43078,5130,1,200.0,200.0,2011-07-27,2011-07-27,2,1,2,5,At Risk / Lapsed
43079,2587,4,950.0,300.0,2003-12-19,2018-07-13,3,4,4,11,Regular
43089,7713,1,200.0,200.0,2004-06-30,2004-06-30,1,1,2,4,At Risk / Lapsed
43107,3623,9,1800.0,200.0,2013-03-13,2015-09-11,3,5,5,13,Regular
43128,7329,4,300.0,50.0,2002-07-15,2005-07-19,2,4,3,9,Regular
43130,5158,10,450.0,50.0,2002-06-28,2011-06-29,2,5,3,10,Regular
43132,7302,1,100.0,100.0,2005-08-15,2005-08-15,2,1,1,4,At Risk / Lapsed
43146,1286,24,4800.0,200.0,2013-03-13,2022-02-03,4,5,5,14,Champion
43157,8288,1,50.0,50.0,2002-12-03,2002-12-03,1,1,1,3,At Risk / Lapsed
43160,7553,1,100.0,100.0,2004-12-07,2004-12-07,1,1,1,3,At Risk / Lapsed
43163,8435,1,20.0,20.0,2002-07-09,2002-07-09,1,1,1,3,At Risk / Lapsed
43167,6830,1,250.0,250.0,2006-11-30,2006-11-30,2,1,2,5,At Risk / Lapsed
43175,1517,1,200.0,200.0,2021-06-17,2021-06-17,4,1,2,7,Regular
43188,6255,2,100.0,50.0,2001-06-19,2008-06-27,2,2,1,5,At Risk / Lapsed
43197,7356,2,500.0,250.0,2004-06-30,2005-06-22,1,2,3,6,Regular
43219,3660,15,1320.0,120.0,2005-06-30,2015-08-05,3,5,4,12,Regular
43224,8413,2,100.0,50.0,2001-07-02,2002-07-31,1,2,1,4,At Risk / Lapsed
43225,8807,1,250.0,250.0,2001-07-02,2001-07-02,1,1,2,4,At Risk / Lapsed
43233,8803,1,2500.0,2500.0,2001-07-06,2001-07-06,1,1,5,7,Regular
43248,7578,2,200.0,50.0,2002-06-28,2004-11-12,1,2,2,5,At Risk / Lapsed
43265,7944,1,50.0,50.0,2003-11-12,2003-11-12,1,1,1,3,At Risk / Lapsed
43266,6490,1,50.0,50.0,2007-11-05,2007-11-05,2,1,1,4,At Risk / Lapsed
43272,7113,1,100.0,100.0,2006-02-20,2006-02-20,2,1,1,4,At Risk / Lapsed
43275,7679,2,700.0,500.0,2003-08-19,2004-08-03,1,2,4,7,Regular
43331,6091,1,100.0,100.0,2008-12-08,2008-12-08,2,1,1,4,At Risk / Lapsed
43340,8446,1,50.0,50.0,2002-06-28,2002-06-28,1,1,1,3,At Risk / Lapsed
43345,7585,1,50.0,50.0,2004-11-05,2004-11-05,1,1,1,3,At Risk / Lapsed
43347,1517,1,1000.0,1000.0,2021-06-17,2021-06-17,4,1,4,9,High Potential
43349,6619,1,50.0,50.0,2007-06-29,2007-06-29,2,1,1,4,At Risk / Lapsed
43358,4403,1,250.0,250.0,2013-07-23,2013-07-23,3,1,2,6,Regular
43378,7578,1,50.0,50.0,2004-11-12,2004-11-12,1,1,1,3,At Risk / Lapsed
43385,7585,2,250.0,200.0,2003-06-30,2004-11-05,1,2,2,5,At Risk / Lapsed
43388,7195,1,50.0,50.0,2005-11-30,2005-11-30,2,1,1,4,At Risk / Lapsed
43393,5086,3,300.0,100.0,2008-12-08,2011-09-09,2,3,3,8,Regular
43407,7585,3,2500.0,1000.0,2002-12-03,2004-11-05,1,3,5,9,Regular
43419,5138,4,1000.0,200.0,2004-06-30,2011-07-19,2,4,4,10,Regular
43434,4429,1,200.0,200.0,2013-06-27,2013-06-27,3,1,2,6,Regular
43451,6986,3,2000.0,1000.0,2002-10-16,2006-06-27,2,3,5,10,Regular
43469,4290,12,3450.0,200.0,2008-09-16,2013-11-13,3,5,5,13,Regular
43471,3940,2,380.0,280.0,2008-01-17,2014-10-29,3,2,3,8,Regular
43480,8092,1,50.0,50.0,2003-06-17,2003-06-17,1,1,1,3,At Risk / Lapsed
43517,5501,2,750.0,250.0,2008-06-25,2010-07-21,2,2,4,8,Regular
43518,5887,1,200.0,200.0,2009-06-30,2009-06-30,2,1,2,5,At Risk / Lapsed
43520,4079,2,400.0,200.0,2013-03-13,2014-06-12,3,2,3,8,Regular
43537,2153,2,400.0,200.0,2018-02-12,2019-09-20,4,2,3,9,Regular
43548,7553,1,1060.0,1060.0,2004-12-07,2004-12-07,1,1,4,6,Regular
43551,7113,1,100.0,100.0,2006-02-20,2006-02-20,2,1,1,4,At Risk / Lapsed
43556,1219,1,5000.0,5000.0,2022-04-11,2022-04-11,4,1,5,10,High Potential
43574,7348,2,150.0,50.0,2003-06-30,2005-06-30,1,2,2,5,At Risk / Lapsed
43608,2296,17,3400.0,200.0,2013-06-14,2019-04-30,4,5,5,14,Champion
43623,1517,1,100.0,100.0,2021-06-17,2021-06-17,4,1,1,6,Regular
43635,3682,1,500.0,500.0,2015-07-14,2015-07-14,3,1,3,7,Regular
43636,3330,1,500.0,500.0,2016-06-30,2016-06-30,3,1,3,7,Regular
43645,2283,1,300.0,300.0,2019-05-13,2019-05-13,4,1,3,8,Regular
43646,1530,18,5700.0,2000.0,2013-06-14,2021-06-04,4,5,5,14,Champion
43649,1517,1,1000.0,1000.0,2021-06-17,2021-06-17,4,1,4,9,High Potential
43651,1517,1,500.0,500.0,2021-06-17,2021-06-17,4,1,3,8,Regular
43675,1517,1,500.0,500.0,2021-06-17,2021-06-17,4,1,3,8,Regular
43678,4535,1,200.0,200.0,2013-03-13,2013-03-13,2,1,2,5,At Risk / Lapsed
43682,8079,1,100.0,100.0,2003-06-30,2003-06-30,1,1,1,3,At Risk / Lapsed
43709,4442,2,400.0,200.0,2013-03-13,2013-06-14,3,2,3,8,Regular
43714,2540,29,9850.0,200.0,2005-06-22,2018-08-29,3,5,5,13,Regular
43721,6983,3,300.0,100.0,2003-06-11,2006-06-30,2,3,3,8,Regular
43727,2899,13,2600.0,200.0,2013-03-13,2017-09-04,3,5,5,13,Regular
43748,412,5,5000.0,1500.0,2020-09-25,2024-06-26,5,4,5,14,Champion
43756,5522,3,15000.0,5000.0,2008-06-04,2010-06-30,2,3,5,10,Regular
43813,6490,1,50.0,50.0,2007-11-05,2007-11-05,2,1,1,4,At Risk / Lapsed
43819,3092,4,2000.0,600.0,2013-03-28,2017-02-23,3,4,5,12,Regular
43823,4442,2,250.0,200.0,2006-06-30,2013-06-14,3,2,2,7,Regular
43827,8098,1,25.0,25.0,2003-06-11,2003-06-11,1,1,1,3,At Risk / Lapsed
43833,6983,1,100.0,100.0,2006-06-30,2006-06-30,2,1,1,4,At Risk / Lapsed
43840,3268,10,2000.0,200.0,2013-06-27,2016-08-31,3,5,5,13,Regular
43878,606,4,4000.0,1000.0,2020-11-23,2023-12-15,5,4,5,14,Champion
43885,4065,1,250.0,250.0,2014-06-26,2014-06-26,3,1,2,6,Regular
43932,4290,3,600.0,200.0,2013-03-13,2013-11-13,3,3,3,9,Regular
43957,1517,1,200.0,200.0,2021-06-17,2021-06-17,4,1,2,7,Regular
43958,3452,2,400.0,200.0,2015-06-11,2016-02-29,3,2,3,8,Regular
43967,1698,19,5296.26,76.26,2015-04-21,2020-12-18,4,5,5,14,Champion
43969,8413,1,150.0,150.0,2002-07-31,2002-07-31,1,1,2,4,At Risk / Lapsed
43970,8413,1,100.0,100.0,2002-07-31,2002-07-31,1,1,1,3,At Risk / Lapsed
43975,8411,1,150.0,150.0,2002-08-02,2002-08-02,1,1,2,4,At Risk / Lapsed
43979,7363,4,600.0,200.0,2002-08-09,2005-06-15,1,4,3,8,Regular
43986,7641,3,1020.0,500.0,2003-02-18,2004-09-10,1,3,4,8,Regular
43987,1517,1,100.0,100.0,2021-06-17,2021-06-17,4,1,1,6,Regular
43994,6983,4,2000.0,500.0,2003-06-23,2006-06-30,2,4,5,11,Regular
43997,8390,1,100.0,100.0,2002-08-23,2002-08-23,1,1,1,3,At Risk / Lapsed
44006,2560,23,4150.0,200.0,2009-07-09,2018-08-09,3,5,5,13,Regular
44009,8378,1,50.0,50.0,2002-09-04,2002-09-04,1,1,1,3,At Risk / Lapsed
44038,5034,9,1700.0,100.0,2003-06-05,2011-10-31,2,5,4,11,Regular
44057,5751,4,900.0,50.0,2007-06-29,2009-11-13,2,4,4,10,Regular
44064,3088,1,200.0,200.0,2017-02-27,2017-02-27,3,1,2,6,Regular
44066,3353,1,75.0,75.0,2016-06-07,2016-06-07,3,1,1,5,Regular
44075,6101,1,100.0,100.0,2008-11-28,2008-11-28,2,1,1,4,At Risk / Lapsed
44088,3969,6,1200.0,200.0,2013-03-13,2014-09-30,3,4,4,11,Regular
44091,6272,2,50.29,0.29,2002-10-16,2008-06-10,2,2,1,5,At Risk / Lapsed
44096,2609,1,2750.0,2750.0,2018-06-21,2018-06-21,3,1,5,9,Regular
44104,5996,1,75.0,75.0,2009-03-13,2009-03-13,2,1,1,4,At Risk / Lapsed
44121,4792,3,600.0,500.0,2005-10-31,2012-06-29,2,3,3,8,Regular
44123,4792,1,100.0,100.0,2012-06-29,2012-06-29,2,1,1,4,At Risk / Lapsed
44124,4792,1,100.0,100.0,2012-06-29,2012-06-29,2,1,1,4,At Risk / Lapsed
44125,5765,1,50.0,50.0,2009-10-30,2009-10-30,2,1,1,4,At Risk / Lapsed
44133,2255,12,3700.0,500.0,2006-07-25,2019-06-10,4,5,5,14,Champion
44134,1517,2,750.0,250.0,2019-06-11,2021-06-17,4,2,4,10,High Potential
44151,4079,2,400.0,200.0,2013-11-13,2014-06-12,3,2,3,8,Regular
44159,3623,2,400.0,200.0,2013-11-13,2015-09-11,3,2,3,8,Regular
44164,5501,11,3200.0,500.0,2004-11-16,2010-07-21,2,5,5,12,Regular
44165,5129,3,1500.0,500.0,2008-12-23,2011-07-28,2,3,4,9,Regular
44172,2997,5,750.0,200.0,2003-06-05,2017-05-29,3,4,4,11,Regular
44177,1517,3,1500.0,500.0,2013-06-24,2021-06-17,4,3,4,11,Loyal
44178,2104,12,5600.0,500.0,2013-03-13,2019-11-08,4,5,5,14,Champion
44208,6017,7,1200.0,200.0,2003-06-18,2009-02-20,2,4,4,10,Regular
44210,798,1,50.0,50.0,2023-06-06,2023-06-06,5,1,1,7,Regular
